[2025-09-12 21:31:32] BLOCKED (Port): 104.46.162.226:443 -> 192.168.43.197:63620
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:58115 -> 172.217.24.131:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:51422 -> 34.120.195.249:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:33] BLOCKED (SNI): 192.168.43.197:58115 -> 172.217.24.131:443
[2025-09-12 22:00:33] ALLOWED: 192.168.43.197:58115 -> 172.217.24.131:443
[2025-09-12 22:00:33] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 142.250.193.163:443 -> 192.168.43.197:50195
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:50195 -> 142.250.193.163:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:54187 -> 142.250.192.46:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 34.120.195.249:443 -> 192.168.43.197:50208
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:50208 -> 34.120.195.249:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 172.217.24.131:443 -> 192.168.43.197:61212
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:61212 -> 172.217.24.131:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 142.250.195.202:443 -> 192.168.43.197:65477
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:65477 -> 142.250.195.202:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 142.251.43.238:443 -> 192.168.43.197:58858
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:58858 -> 142.251.43.238:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 172.217.24.131:443 -> 192.168.43.197:58115
[2025-09-12 22:00:34] ALLOWED: 142.250.205.46:443 -> 192.168.43.197:61651
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:61212 -> 172.217.24.131:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:61212 -> 172.217.24.131:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:58115 -> 172.217.24.131:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:61651 -> 142.250.205.46:443
[2025-09-12 22:00:34] ALLOWED: 142.250.206.35:443 -> 192.168.43.197:64935
[2025-09-12 22:00:34] ALLOWED: 142.250.77.132:443 -> 192.168.43.197:53232
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:64935 -> 142.250.206.35:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:53232 -> 142.250.77.132:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:61537 -> 142.251.223.170:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:50837 -> 13.107.246.59:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 172.217.24.131:443 -> 192.168.43.197:58115
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:49968 -> 18.66.41.123:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:58115 -> 172.217.24.131:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:54186 -> 142.250.192.46:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:52983 -> 18.66.41.109:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:56957 -> 142.251.223.170:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 172.217.24.131:443 -> 192.168.43.197:61212
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:52436 -> 198.244.231.90:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:61212 -> 172.217.24.131:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:61531 -> 142.250.77.98:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:50208 -> 34.120.195.249:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:54125 -> 142.250.77.132:443
[2025-09-12 22:00:34] BLOCKED (SNI): 192.168.43.197:56349 -> 142.250.77.132:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 192.168.43.197:55031 -> 23.45.207.198:443
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:34] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:35] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:35] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
[2025-09-12 22:00:35] ALLOWED: 23.45.207.198:443 -> 192.168.43.197:55031
